Timestamp,AMZN,SMA,stddev,Upper,Lower,AMZN_bollinger_entry_exit,AMZN_balance,AMZN_position,AMZN_entry_exit_position,AMZN_portfolio_holdings,AMZN_portfolio_cash,AMZN_portfolio_total,AMZN_portfolio_daily_returns,AMZN_portfolio_cumulative_returns
2021-09-29 13:32:00+00:00,3324.92,3327.608823529412,2.2228947409644104,3332.0546130113407,3323.163034047483,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:33:00+00:00,3319.0001,3326.844123529412,2.7832854119558514,3332.410694353324,3321.2775527055005,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:34:00+00:00,3321.0101,3326.6094235294117,3.0988450708539785,3332.8071136711196,3320.411733387704,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:35:00+00:00,3322.96,3326.201188235294,3.0953866682688846,3332.391961571832,3320.010414898756,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:36:00+00:00,3323.365,3325.810894117647,3.003394844060919,3331.817683805769,3319.804104429525,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:37:00+00:00,3324.24,3325.530894117647,2.90786220260373,3331.346618522855,3319.7151697124395,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:38:00+00:00,3322.71,3325.1608941176473,2.838199797288922,3330.8372937122253,3319.4844945230693,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:39:00+00:00,3326.27,3324.999717647059,2.679306412868156,3330.358330472795,3319.6411048213226,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:40:00+00:00,3324.87,3324.809129411765,2.5566627433918105,3329.9224548985485,3319.695803924981,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:41:00+00:00,3321.54,3324.370305882353,2.42943637276816,3329.2291786278893,3319.511433136817,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:42:00+00:00,3321.5,3324.0808941176474,2.4628246160309892,3329.0065433497093,3319.1552448855855,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:43:00+00:00,3320.8,3323.606776470588,2.2520977217142377,3328.110971914017,3319.1025810271594,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:44:00+00:00,3321.29,3323.305011764706,2.1945426633107403,3327.6940970913274,3318.915926438084,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:45:00+00:00,3323.2,3323.140305882353,2.081813653842717,3327.3039331900386,3318.9766785746674,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:46:00+00:00,3324.07,3323.0856000000003,2.0417235657007176,3327.169047131402,3319.002152868599,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:47:00+00:00,3325.63,3323.0320705882355,1.9556095938206832,3326.943289775877,3319.120851400594,0,1,0,0.0,0.0,1002450.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:48:00+00:00,3332.83,3323.5414823529413,3.076966583184308,3329.69541551931,3317.387549186573,-1,0,-500,-500.0,-1666415.0,2668865.0,1002450.0,0.0,0.0024500000000000632
2021-09-29 13:49:00+00:00,3339.85,3324.419717647059,5.015220319590681,3334.4501582862404,3314.3892770078774,0,0,0,500.0,0.0,998940.0,998940.0,-0.00350142151728261,-0.0010599999999998388
2021-09-29 13:50:00+00:00,3336.0,3325.419711764706,5.534944904861028,3336.489601574428,3314.349821954984,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:51:00+00:00,3337.55,3326.3926470588235,6.132784878637451,3338.6582168160985,3314.1270773015485,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:52:00+00:00,3338.98,3327.335,6.770056775980537,3340.875113551961,3313.794886448039,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:53:00+00:00,3339.787,3328.3010000000004,7.317643285238896,3342.9362865704784,3313.6657134295224,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:54:00+00:00,3341.8201,3329.3351235294117,7.924884860167711,3345.1848932497473,3313.485353809076,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:55:00+00:00,3343.5,3330.5580647058823,8.42684444698504,3347.4117535998525,3313.704375811912,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:56:00+00:00,3340.47,3331.3933588235295,8.675342584090316,3348.74404399171,3314.042673655349,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:57:00+00:00,3339.1903,3332.2357294117646,8.697557793194871,3349.6308449981543,3314.840613825375,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:58:00+00:00,3338.15,3333.212788235294,8.346822774781687,3349.906433784857,3316.5191426857305,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 13:59:00+00:00,3337.65,3334.162788235294,7.833693840303983,3349.830175915902,3318.495400554686,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:00:00+00:00,3344.38,3335.549847058824,7.3950515832490025,3350.339950225322,3320.7597438923262,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:01:00+00:00,3339.2,3336.6033764705885,6.452229620889217,3349.507835712367,3323.69891722881,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:02:00+00:00,3338.99,3337.5321999999996,5.462826768374605,3348.4578535367486,3326.6065464632507,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:03:00+00:00,3340.65,3338.5074941176467,4.255871623047407,3347.0192373637415,3329.995750871552,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:04:00+00:00,3341.65,3339.4498470588237,2.72428989259969,3344.898426844023,3334.0012672736243,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:05:00+00:00,3337.775,3339.7407294117647,2.183638177670477,3344.1080057671056,3335.373453056424,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:06:00+00:00,3338.0,3339.6319058823533,2.2235850325234363,3344.0790759474003,3335.1847358173063,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:07:00+00:00,3338.68,3339.7895529411767,2.0371882691399184,3343.8639294794566,3335.7151764028968,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:08:00+00:00,3339.02,3339.8760235294117,1.9661459650001014,3343.808315459412,3335.9437315994114,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:09:00+00:00,3343.1732,3340.122682352941,2.1048441751277007,3344.3323707031964,3335.9129940026855,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:10:00+00:00,3342.88,3340.304623529412,2.2052958691946496,3344.7152152678013,3335.8940317910224,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:11:00+00:00,3337.35,3340.0416764705883,2.2785824753422017,3344.5988414212725,3335.484511519904,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:12:00+00:00,3338.85,3339.7681470588236,2.110378949423875,3343.9889049576714,3335.547389159976,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:13:00+00:00,3336.1,3339.5110882352938,2.278960113709073,3344.0690084627117,3334.953168007876,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:14:00+00:00,3337.72,3339.4246,2.31943521574194,3344.063470431484,3334.7857295685158,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:15:00+00:00,3338.0,3339.4157764705883,2.3248660175235054,3344.0655085056355,3334.766044435541,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:16:00+00:00,3338.13,3339.4440117647064,2.3049096191340848,3344.0538310029747,3334.834192526438,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:17:00+00:00,3337.9,3339.062835294117,1.945374362738332,3342.9535840195936,3335.1720865686407,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:18:00+00:00,3338.57,3339.025776470588,1.9485960970490457,3342.922968664686,3335.12858427649,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:19:00+00:00,3340.8214,3339.133505882353,1.9965300562755168,3343.126565994904,3335.1404457698018,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:20:00+00:00,3345.22,3339.4023294117646,2.4659588519944537,3344.3342471157534,3334.470411707776,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:21:00+00:00,3349.0,3339.834682352941,3.36508462454058,3346.564851602022,3333.10451310386,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:22:00+00:00,3347.97,3340.434388235294,3.8487645163584525,3348.131917268011,3332.7368592025773,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:23:00+00:00,3347.3,3340.9814470588235,4.131665407275353,3349.244777873374,3332.718116244273,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:24:00+00:00,3347.11,3341.477329411765,4.338870525233035,3350.155070462231,3332.799588361299,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:25:00+00:00,3347.7303,3341.9897,4.540175043159824,3351.07005008632,3332.90934991368,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:26:00+00:00,3349.1,3342.3383352941178,4.8534809218444686,3352.0452971378068,3332.631373450429,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:27:00+00:00,3347.47,3342.6083352941173,5.010624430518468,3352.629584155154,3332.5870864330805,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:28:00+00:00,3348.235,3343.248629411765,4.992127421725044,3353.2328842552147,3333.264374568315,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:29:00+00:00,3342.1,3343.439805882353,4.873983640270224,3353.1877731628933,3333.691838601813,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:30:00+00:00,3339.91,3343.663923529412,4.594999696348813,3352.8539229221096,3334.4739241367142,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:31:00+00:00,3334.2,3343.4568647058823,4.945522785430299,3353.347910276743,3333.5658191350217,0,0,0,0.0,0.0,998940.0,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:32:00+00:00,3330.5237,3343.017082352941,5.731124246304311,3354.4793308455496,3331.5548338603326,1,1,500,500.0,1665261.85,-666321.8500000001,998940.0,0.0,-0.0010599999999998388
2021-09-29 14:33:00+00:00,3331.88,3342.6494352941177,6.2419237685555835,3355.133282831229,3330.1655877570065,0,1,0,-500.0,0.0,999618.1499999999,999618.1499999999,0.0006788696017778761,-0.00038184999999979485
2021-09-29 14:34:00+00:00,3334.66,3342.4588470588237,6.4422542257294975,3355.343355510283,3329.5743386073646,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:35:00+00:00,3337.765,3342.411494117647,6.475497962463644,3355.3624900425743,3329.46049819272,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:36:00+00:00,3334.31,3342.0284705882355,6.761679571377794,3355.551829730991,3328.50511144548,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:37:00+00:00,3332.93,3341.305529411765,7.0499837323207295,3355.4054968764062,3327.2055619471234,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:38:00+00:00,3335.25,3340.496705882353,6.899182765506945,3354.295071413367,3326.698340351339,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:39:00+00:00,3333.48,3339.6443529411763,6.812731682587079,3353.2698163063505,3326.018889576002,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:40:00+00:00,3337.0,3339.038470588235,6.541961145251747,3352.1223928787385,3325.954548297732,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:41:00+00:00,3335.425,3338.351117647059,6.248159496729494,3350.8474366405176,3325.8547986536,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:42:00+00:00,3335.03,3337.6040411764707,5.7998093668110755,3349.203659910093,3326.0044224428484,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:43:00+00:00,3337.345,3336.9125705882357,4.9873992180024525,3346.887369024241,3326.9377721522305,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:44:00+00:00,3337.94,3336.351982352941,4.200002268489799,3344.7519868899203,3327.9519778159615,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:45:00+00:00,3335.45,3335.5999235294116,2.8748119133147725,3341.349547356041,3329.850299702782,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:46:00+00:00,3335.315,3335.200805882353,2.336595689376514,3339.873997261106,3330.5276145036,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:47:00+00:00,3338.91,3335.141982352941,2.220327381337885,3339.5826371156168,3330.701327590265,0,1,0,0.0,0.0,999618.1499999999,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:48:00+00:00,3343.0,3335.659629411765,2.90671071999449,3341.4730508517537,3329.846207971776,-1,0,-500,-500.0,-1671500.0,2671118.15,999618.1499999999,0.0,-0.00038184999999979485
2021-09-29 14:49:00+00:00,3344.585,3336.4867647058823,3.324505104703865,3343.13577491529,3329.8377544964746,0,0,0,500.0,0.0,998825.6499999999,998825.6499999999,-0.0007928027317231079,-0.0011743499999997686
2021-09-29 14:50:00+00:00,3346.317,3337.336,3.8728879889594,3345.0817759779184,3329.590224022081,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:51:00+00:00,3343.87,3337.8777647058823,4.111954439947324,3346.101673585777,3329.6538558259876,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:52:00+00:00,3343.35,3338.2062941176473,4.320217844115537,3346.8467298058786,3329.565858429416,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:53:00+00:00,3343.92,3338.771588235294,4.406397097672778,3347.58438243064,3329.9587940399483,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:54:00+00:00,3344.46,3339.449823529412,4.337879583326156,3348.125582696064,3330.7740643627594,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:55:00+00:00,3341.8,3339.8351176470587,4.231107447858111,3348.297332542775,3331.3729027513423,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:56:00+00:00,3341.5149,3340.307758823529,3.9137006753646832,3348.1351601742585,3332.4803574728,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:57:00+00:00,3340.2,3340.495994117647,3.8205107496399946,3348.1370156169273,3332.854972618367,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:58:00+00:00,3341.7304,3340.8669,3.5969683832397807,3348.0608367664795,3333.6729632335205,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 14:59:00+00:00,3342.9193,3341.330976470588,3.2929148414722897,3347.916806153533,3334.7451467876435,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:00:00+00:00,3344.008,3341.7229176470587,3.183547087616355,3348.090011822291,3335.355823471826,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:01:00+00:00,3342.8758,3342.0132588235297,3.038761659393463,3348.0907821423166,3335.9357355047428,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:02:00+00:00,3339.17,3342.232082352941,2.6450294136492745,3347.5221411802395,3336.942023525642,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:03:00+00:00,3340.68,3342.547670588235,2.012596116582015,3346.572862821399,3338.522478355071,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:04:00+00:00,3339.84,3342.6023764705883,1.9179521352699895,3346.4382807411284,3338.766472200048,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:05:00+00:00,3341.77,3342.5300235294117,1.9252012604366475,3346.3804260502848,3338.6796210085386,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:06:00+00:00,3341.935,3342.3741411764704,1.8543940176237868,3346.082929211718,3338.665353141223,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:07:00+00:00,3339.83,3341.992552941176,1.648324727237611,3345.2892023956515,3338.695903486701,0,0,0,0.0,0.0,998825.6499999999,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:08:00+00:00,3337.7565,3341.632935294118,1.8656836059344988,3345.364302505987,3337.901568082249,1,1,500,500.0,1668878.25,-670052.6000000001,998825.6499999999,0.0,-0.0011743499999997686
2021-09-29 15:09:00+00:00,3341.46,3341.521758823529,1.8125237405617365,3345.1468063046527,3337.8967113424055,0,1,0,-500.0,0.0,1000677.3999999999,1000677.3999999999,0.001853927159359614,0.0006774000000002722
2021-09-29 15:10:00+00:00,3340.42,3341.315876470588,1.7194766734934583,3344.7548298175752,3337.876923123601,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:11:00+00:00,3342.6583,3341.2098941176473,1.561874679868582,3344.3336434773846,3338.08614475791,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:12:00+00:00,3340.64,3341.1416588235293,1.5598205357828365,3344.261299895095,3338.0220177519636,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:13:00+00:00,3339.975,3341.051076470588,1.581354991198393,3344.213786452985,3337.8883664881914,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:14:00+00:00,3340.92,3341.0934294117646,1.5667101976696816,3344.226849807104,3337.9600090164254,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:15:00+00:00,3338.68,3340.913994117647,1.6610398488189961,3344.2360738152847,3337.591914420009,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:16:00+00:00,3339.87,3340.734623529412,1.5942586711974336,3343.923140871807,3337.5461061870174,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:17:00+00:00,3336.44,3340.2894470588235,1.67754049099367,3343.6445280408107,3336.9343660768363,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:18:00+00:00,3335.13,3339.833811764706,1.9593954127813527,3343.7526025902685,3335.9150209391432,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:19:00+00:00,3337.54,3339.737929411765,2.0324296460102946,3343.8027887037856,3335.6730701197444,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:20:00+00:00,3333.33,3339.305576470588,2.538313816431526,3344.3822041034514,3334.228948837725,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:21:00+00:00,3330.05,3338.729694117647,3.3803734219554933,3345.490440961558,3331.968947273736,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:22:00+00:00,3328.05,3337.9226352941178,4.15760110429694,3346.2378375027115,3329.607433085524,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:23:00+00:00,3328.54,3337.1346941176475,4.595858553835563,3346.3264112253187,3327.9429770099764,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:24:00+00:00,3330.003,3336.5566352941178,4.846818909599615,3346.250273113317,3326.8629974749188,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:25:00+00:00,3329.035,3336.043605882353,5.163134905569985,3346.3698756934928,3325.717336071213,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
2021-09-29 15:26:00+00:00,3329.935,3335.3656647058824,5.164130259414921,3345.693925224712,3325.0374041870527,0,1,0,0.0,0.0,1000677.3999999999,1000677.3999999999,0.0,0.0006774000000002722
